,Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales,Recency,Frequency,Monetary,Cluster
23996,2433,2015-08-23,152,2,softener,11.8,Household & Hygiene,23997,23.6,3,31,375.31,0
23997,4941,2015-01-15,80,1,salty snack,0.5,Snacks,23998,0.5,319,26,194.04,3
23998,3547,2015-10-07,14,2,chocolate,11.5,Bakery & Sweets,23999,23.0,32,19,157.69,0
23999,1290,2015-04-24,18,3,yogurt,2.2,Dairy,24000,6.6000000000000005,99,13,107.5,2
24000,4207,2015-08-28,53,1,specialty chocolate,18.8,Bakery & Sweets,24001,18.8,124,15,105.55,4
24001,2107,2015-03-01,35,3,sugar,1.2,Bakery & Sweets,24002,3.5999999999999996,33,19,113.0,2
24002,3050,2015-03-11,51,1,dessert,1.15,Bakery & Sweets,24003,1.15,15,33,222.7,0
24003,3814,2015-07-21,56,2,white wine,14.2,Beverages,24004,28.4,162,13,121.64,4
24004,4875,2015-09-13,4,2,other vegetables,0.8,Fresh Food,24005,1.6,65,29,249.6,0
24005,3691,2015-08-08,1,2,tropical fruit,7.8,Fresh Food,24006,15.6,128,23,227.36,0
24006,2433,2015-03-14,41,2,processed cheese,6.4,Dairy,24007,12.8,3,31,375.31,0
24007,4757,2015-01-09,18,2,yogurt,2.2,Dairy,24008,4.4,197,13,103.0,4
24008,1407,2015-04-29,39,3,detergent,5.5,Household & Hygiene,24009,16.5,154,23,261.55,0
24009,4718,2015-06-12,133,3,flower soil/fertilizer,2.83,Household & Hygiene,24010,8.49,117,13,125.49,0
24010,1240,2015-04-14,73,1,oil,3.4,Pantry Staples,24011,3.4,260,13,61.14,4
24011,1792,2015-08-15,75,3,frozen vegetables,2.5,Frozen & Processed Food,24012,7.5,137,13,182.84,0
24012,4486,2015-11-09,18,1,yogurt,2.2,Dairy,24013,2.2,28,26,206.66,0
24013,1757,2015-06-15,45,1,curd,9.8,Dairy,24014,9.8,7,15,108.0,2
24014,2186,2015-07-01,69,3,domestic eggs,1.25,Fresh Food,24015,3.75,120,20,128.25,0
24015,3752,2015-04-15,22,3,root vegetables,1.8,Fresh Food,24016,5.4,131,27,222.36,0
24016,3051,2015-11-29,5,1,rolls/buns,1.2,Bakery & Sweets,24017,1.2,31,15,105.6,2
24017,3688,2015-10-23,18,3,yogurt,2.2,Dairy,24018,6.6000000000000005,68,15,143.66,0
24018,4676,2015-01-15,96,3,hygiene articles,7.5,Household & Hygiene,24019,22.5,349,13,98.6,3
24019,2142,2015-06-25,22,3,root vegetables,1.8,Fresh Food,24020,5.4,188,19,156.0,4
24020,4939,2015-06-29,25,2,canned beer,1.1,Beverages,24021,2.2,77,17,111.5,2
24021,1806,2015-07-06,11,2,butter,3.2,Dairy,24022,6.4,177,11,109.22,4
24022,1595,2015-10-05,83,1,white bread,0.3,Bakery & Sweets,24023,0.3,86,22,176.9,0
24023,2086,2015-03-09,28,3,misc. beverages,1.2,Beverages,24024,3.5999999999999996,211,20,182.4,4
24024,4251,2015-10-03,18,1,yogurt,2.2,Dairy,24025,2.2,9,22,167.39,0
24025,2689,2015-04-30,22,3,root vegetables,1.8,Fresh Food,24026,5.4,244,15,85.4,4
24026,2560,2015-11-26,22,2,root vegetables,1.8,Fresh Food,24027,3.6,34,24,165.52,0
24027,2393,2015-04-17,22,3,root vegetables,1.8,Fresh Food,24028,5.4,257,14,98.1,4
24028,1669,2015-08-19,4,3,other vegetables,0.8,Fresh Food,24029,2.4000000000000004,133,9,52.74,4
24029,3500,2015-04-21,17,3,bottled water,0.5,Beverages,24030,1.5,162,17,128.95,4
24030,1213,2015-03-03,70,2,margarine,3.5,Pantry Staples,24031,7.0,107,13,123.7,0
24031,4598,2015-11-18,77,2,dish cleaner,2.5,Household & Hygiene,24032,5.0,42,18,114.7,2
24032,1404,2015-05-03,115,2,waffles,2.5,Bakery & Sweets,24033,5.0,241,18,159.5,4
24033,1758,2015-02-26,46,1,pasta,3.1,Pantry Staples,24034,3.1,307,14,127.84,3
24034,1265,2015-03-07,53,3,specialty chocolate,18.8,Bakery & Sweets,24035,56.400000000000006,88,25,279.99,0
24035,1006,2015-06-14,50,2,bottled beer,1.8,Beverages,24036,3.6,199,15,182.94,4
24036,2779,2015-10-17,71,1,shopping bags,5.12,Household & Hygiene,24037,5.12,3,22,223.55,0
24037,4457,2015-09-03,70,2,margarine,3.5,Pantry Staples,24038,7.0,118,10,63.8,2
24038,2532,2015-07-06,18,3,yogurt,2.2,Dairy,24039,6.6000000000000005,177,12,90.75,4
24039,2811,2015-02-23,2,1,whole milk,1.8,Dairy,24040,1.8,310,20,305.72,3
24040,4004,2015-05-10,46,2,pasta,3.1,Pantry Staples,24041,6.2,234,10,76.8,4
24041,1737,2015-05-09,18,2,yogurt,2.2,Dairy,24042,4.4,116,21,156.95,0
24042,3266,2015-10-25,100,1,chewing gum,0.5,Specialty & Seasonal,24043,0.5,66,22,143.55,0
24043,4981,2015-01-10,70,1,margarine,3.5,Pantry Staples,24044,3.5,354,10,101.6,3
24044,1934,2015-08-06,4,1,other vegetables,0.8,Fresh Food,24045,0.8,146,19,185.8,0
24045,2512,2015-01-19,22,1,root vegetables,1.8,Fresh Food,24046,1.8,119,26,208.22,0
24046,3400,2015-03-04,20,1,brown bread,0.8,Bakery & Sweets,24047,0.8,301,12,72.2,3
24047,4301,2015-05-01,128,2,soft cheese,7.2,Dairy,24048,14.4,10,15,138.26,0
24048,2997,2015-12-30,69,1,domestic eggs,1.25,Fresh Food,24049,1.25,0,16,144.87,0
24049,1098,2015-08-05,2,1,whole milk,1.8,Dairy,24050,1.8,48,24,267.62,0
24050,2208,2015-07-30,154,3,cake bar,2.4,Bakery & Sweets,24051,7.199999999999999,153,8,95.8,4
24051,3672,2015-05-28,108,2,zwieback,12.3,Snacks,24052,24.6,216,13,92.2,4
24052,3651,2015-01-24,40,3,grapes,9.4,Fresh Food,24053,28.200000000000003,75,21,213.56,0
24053,3957,2015-05-15,45,2,curd,9.8,Dairy,24054,19.6,229,24,248.11,4
24054,2986,2015-01-11,11,2,butter,3.2,Dairy,24055,6.4,225,17,95.1,4
24055,4433,2015-05-25,45,2,curd,9.8,Dairy,24056,19.6,219,17,165.2,4
24056,3822,2015-05-27,15,1,specialty bar,5.2,Bakery & Sweets,24057,5.2,96,19,221.47,0
24057,4588,2015-04-30,59,3,hard cheese,4.5,Dairy,24058,13.5,52,21,176.2,0
24058,2622,2015-07-17,40,2,grapes,9.4,Fresh Food,24059,18.8,90,12,74.7,2
24059,2117,2015-05-02,79,2,specialty cheese,12.14,Dairy,24060,24.28,53,13,146.28,0
24060,1780,2015-07-12,4,2,other vegetables,0.8,Fresh Food,24061,1.6,78,21,119.05,2
24061,3819,2015-04-12,76,3,sliced cheese,4.2,Dairy,24062,12.600000000000001,185,10,138.8,4
24062,1884,2015-12-11,119,2,long life bakery product,9.9,Bakery & Sweets,24063,19.8,19,12,105.05,2
24063,2595,2015-01-23,45,3,curd,9.8,Dairy,24064,29.400000000000002,341,17,134.45,3
24064,3046,2015-03-31,24,3,pastry,3.1,Bakery & Sweets,24065,9.3,42,23,163.8,0
24065,3228,2015-01-26,4,1,other vegetables,0.8,Fresh Food,24066,0.8,338,8,97.8,3
24066,2251,2015-06-23,54,2,condensed milk,3.5,Dairy,24067,7.0,190,16,205.0,4
24067,2368,2015-11-11,17,2,bottled water,0.5,Beverages,24068,1.0,49,8,53.8,2
24068,2573,2015-01-03,18,3,yogurt,2.2,Dairy,24069,6.6000000000000005,361,16,157.4,3
24069,4701,2015-04-30,2,3,whole milk,1.8,Dairy,24070,5.4,244,8,37.95,4
24070,4384,2015-05-25,53,1,specialty chocolate,18.8,Bakery & Sweets,24071,18.8,99,14,99.6,2
24071,1998,2015-05-18,3,2,pip fruit,3.0,Fresh Food,24072,6.0,226,27,168.05,4
24072,4583,2015-02-23,51,3,dessert,1.15,Bakery & Sweets,24073,3.4499999999999997,310,10,62.05,3
24073,2043,2015-04-21,64,2,UHT-milk,2.1,Dairy,24074,4.2,253,16,113.56,4
24074,2201,2015-05-22,14,2,chocolate,11.5,Bakery & Sweets,24075,23.0,222,14,117.65,4
24075,3522,2015-09-23,27,2,coffee,8.5,Beverages,24076,17.0,98,10,134.2,0
24076,3922,2015-08-28,70,3,margarine,3.5,Pantry Staples,24077,10.5,124,18,201.75,0
24077,2636,2015-09-11,66,2,onions,1.3,Fresh Food,24078,2.6,110,10,78.0,2
24078,1092,2015-07-27,69,3,domestic eggs,1.25,Fresh Food,24079,3.75,82,20,104.31,2
24079,2711,2015-09-13,60,1,cream cheese,6.3,Dairy,24080,6.3,108,14,107.2,2
24080,3899,2015-04-22,83,1,white bread,0.3,Bakery & Sweets,24081,0.3,6,16,80.2,2
24081,4372,2015-07-30,3,3,pip fruit,3.0,Fresh Food,24082,9.0,153,16,76.65,4
24082,4576,2015-08-05,60,2,cream cheese,6.3,Dairy,24083,12.6,104,14,159.4,0
24083,4953,2015-10-10,36,1,frozen meals,9.7,Frozen & Processed Food,24084,9.7,81,16,144.9,0
24084,4692,2015-10-27,5,1,rolls/buns,1.2,Bakery & Sweets,24085,1.2,64,15,129.0,0
24085,1170,2015-11-12,17,3,bottled water,0.5,Beverages,24086,1.5,29,20,184.44,0
24086,2625,2015-04-08,36,3,frozen meals,9.7,Frozen & Processed Food,24087,29.099999999999998,42,31,243.06,0
24087,2394,2015-08-30,18,3,yogurt,2.2,Dairy,24088,6.6000000000000005,38,29,221.0,0
24088,4277,2015-02-18,71,3,shopping bags,5.12,Household & Hygiene,24089,15.36,24,23,129.66,0
24089,3170,2015-01-17,40,3,grapes,9.4,Fresh Food,24090,28.200000000000003,27,12,137.4,0
24090,2229,2015-10-25,38,3,soda,0.8,Beverages,24091,2.4000000000000004,8,22,210.51,0
24091,2944,2015-02-01,60,3,cream cheese,6.3,Dairy,24092,18.9,332,14,135.3,3
24092,2582,2015-03-06,12,2,fruit/vegetable juice,2.1,Beverages,24093,4.2,46,12,143.8,0
24093,1373,2015-05-10,45,2,curd,9.8,Dairy,24094,19.6,164,14,153.4,4
24094,1366,2015-10-25,38,2,soda,0.8,Beverages,24095,1.6,31,25,224.1,0
24095,3469,2015-05-10,56,2,white wine,14.2,Beverages,24096,28.4,224,16,137.0,4
24096,4012,2015-05-16,41,1,processed cheese,6.4,Dairy,24097,6.4,228,14,100.6,4
24097,2031,2015-02-26,114,2,napkins,21.8,Household & Hygiene,24098,43.6,307,14,157.0,3
24098,2459,2015-09-16,50,1,bottled beer,1.8,Beverages,24099,1.8,99,13,100.7,2
24099,4377,2015-02-23,12,1,fruit/vegetable juice,2.1,Beverages,24100,2.1,310,11,58.5,3
24100,1534,2015-08-13,130,1,dental care,11.45,Personal Care,24101,11.45,139,18,153.31,0
24101,2051,2015-07-23,38,3,soda,0.8,Beverages,24102,2.4000000000000004,46,33,284.9,0
24102,3430,2015-01-26,5,1,rolls/buns,1.2,Bakery & Sweets,24103,1.2,258,16,86.8,4
24103,1567,2015-03-13,18,1,yogurt,2.2,Dairy,24104,2.2,263,17,192.08,4
24104,2972,2015-05-21,4,1,other vegetables,0.8,Fresh Food,24105,0.8,223,10,87.9,4
24105,1287,2015-08-28,70,3,margarine,3.5,Pantry Staples,24106,10.5,124,17,180.92,0
24106,4776,2015-08-08,37,2,herbs,6.5,Fresh Food,24107,13.0,66,17,125.7,0
24107,2271,2015-08-04,18,2,yogurt,2.2,Dairy,24108,4.4,40,31,241.8,0
24108,4657,2015-08-15,4,1,other vegetables,0.8,Fresh Food,24109,0.8,137,20,166.8,0
24109,2344,2015-04-14,17,1,bottled water,0.5,Beverages,24110,0.5,13,25,230.0,0
24110,1482,2015-07-06,71,2,shopping bags,5.12,Household & Hygiene,24111,10.24,38,20,115.28,2
24111,1278,2015-12-09,58,2,ice cream,1.8,Frozen & Processed Food,24112,3.6,21,15,95.2,2
24112,4831,2015-11-13,27,2,coffee,8.5,Beverages,24113,17.0,47,28,263.65,0
24113,1819,2015-11-11,68,2,photo/film,11.9,Household & Hygiene,24114,23.8,12,17,206.9,0
24114,2687,2015-07-31,119,1,long life bakery product,9.9,Bakery & Sweets,24115,9.9,107,16,140.6,0
24115,4468,2015-03-24,50,1,bottled beer,1.8,Beverages,24116,1.8,198,17,156.1,4
24116,4760,2015-04-02,12,1,fruit/vegetable juice,2.1,Beverages,24117,2.1,272,18,122.7,4
24117,2310,2015-03-24,65,2,candy,3.6,Bakery & Sweets,24118,7.2,281,16,137.68,3
24118,3924,2015-02-07,73,3,oil,3.4,Pantry Staples,24119,10.2,62,14,85.4,2
24119,3517,2015-12-11,20,2,brown bread,0.8,Bakery & Sweets,24120,1.6,19,22,158.74,0
24120,3164,2015-09-30,51,2,dessert,1.15,Bakery & Sweets,24121,2.3,91,21,203.76,0
24121,3245,2015-05-17,129,3,mayonnaise,1.8,Specialty & Seasonal,24122,5.4,22,18,271.8,0
24122,2629,2015-12-06,98,3,light bulbs,5.7,Household & Hygiene,24123,17.1,24,19,178.54,0
24123,1347,2015-09-15,146,2,ketchup,1.25,Pantry Staples,24124,2.5,106,14,124.4,0
24124,1216,2015-08-25,114,3,napkins,21.8,Household & Hygiene,24125,65.4,127,14,183.2,0
24125,4636,2015-04-10,53,3,specialty chocolate,18.8,Bakery & Sweets,24126,56.400000000000006,264,17,213.55,4
24126,1197,2015-11-22,18,3,yogurt,2.2,Dairy,24127,6.6000000000000005,38,18,153.6,0
24127,1100,2015-03-12,11,2,butter,3.2,Dairy,24128,6.4,293,10,88.3,3
24128,2054,2015-12-15,131,2,roll products,8.6,Specialty & Seasonal,24129,17.2,15,12,95.12,2
24129,3761,2015-09-26,5,3,rolls/buns,1.2,Bakery & Sweets,24130,3.5999999999999996,95,21,245.1,0
24130,4947,2015-09-14,2,1,whole milk,1.8,Dairy,24131,1.8,42,14,154.25,0
24131,1032,2015-06-15,60,3,cream cheese,6.3,Dairy,24132,18.9,129,16,96.46,4
24132,3353,2015-08-14,2,3,whole milk,1.8,Dairy,24133,5.4,138,19,113.35,4
24133,4466,2015-08-20,2,2,whole milk,1.8,Dairy,24134,3.6,118,10,57.6,2
24134,2081,2015-01-22,64,1,UHT-milk,2.1,Dairy,24135,2.1,342,10,103.0,3
24135,1800,2015-05-02,74,3,whipped/sour cream,5.5,Dairy,24136,16.5,152,12,81.4,4
24136,3414,2015-10-23,100,1,chewing gum,0.5,Specialty & Seasonal,24137,0.5,68,13,135.0,0
24137,2799,2015-08-12,62,2,pickled vegetables,2.7,Fresh Food,24138,5.4,111,21,161.7,0
24138,1634,2015-12-03,16,1,butter milk,6.1,Dairy,24139,6.1,27,19,107.3,2
24139,3481,2015-03-22,38,2,soda,0.8,Beverages,24140,1.6,87,16,138.4,0
24140,3691,2015-08-24,38,3,soda,0.8,Beverages,24141,2.4000000000000004,128,23,227.36,0
24141,2811,2015-02-11,24,2,pastry,3.1,Bakery & Sweets,24142,6.2,310,20,305.72,3
24142,2758,2015-11-19,38,1,soda,0.8,Beverages,24143,0.8,41,20,212.9,0
24143,2872,2015-09-19,4,1,other vegetables,0.8,Fresh Food,24144,0.8,102,8,82.69,2
24144,3339,2015-10-08,5,1,rolls/buns,1.2,Bakery & Sweets,24145,1.2,22,9,74.0,2
24145,3483,2015-10-28,71,3,shopping bags,5.12,Household & Hygiene,24146,15.36,38,15,177.66,0
24146,3255,2015-04-29,58,1,ice cream,1.8,Frozen & Processed Food,24147,1.8,55,17,71.1,2
24147,3462,2015-11-15,29,1,ham,15.2,Fresh Food,24148,15.2,45,25,191.48,0
24148,1355,2015-02-28,18,1,yogurt,2.2,Dairy,24149,2.2,102,13,92.7,2
24149,2952,2015-11-25,5,2,rolls/buns,1.2,Bakery & Sweets,24150,2.4,35,15,149.36,0
24150,2171,2015-06-19,3,1,pip fruit,3.0,Fresh Food,24151,3.0,118,18,187.5,0
24151,2693,2015-11-02,124,2,specialty fat,4.5,Pantry Staples,24152,9.0,58,11,101.4,2
24152,1348,2015-06-13,50,1,bottled beer,1.8,Beverages,24153,1.8,104,6,58.0,2
24153,1112,2015-04-09,44,2,newspapers,3.2,Specialty & Seasonal,24154,6.4,265,4,26.36,4
24154,2058,2015-02-24,69,2,domestic eggs,1.25,Fresh Food,24155,2.5,209,12,65.76,4
24155,2003,2015-11-23,4,3,other vegetables,0.8,Fresh Food,24156,2.4000000000000004,37,6,44.7,2
24156,2166,2015-03-12,74,3,whipped/sour cream,5.5,Dairy,24157,16.5,20,15,117.75,2
24157,3113,2015-06-18,26,2,berries,10.8,Fresh Food,24158,21.6,195,12,114.1,4
24158,2830,2015-06-22,33,2,frozen potato products,3.0,Frozen & Processed Food,24159,6.0,191,11,71.2,4
24159,3582,2015-06-17,71,3,shopping bags,5.12,Household & Hygiene,24160,15.36,196,19,146.61,4
24160,4572,2015-08-19,12,2,fruit/vegetable juice,2.1,Beverages,24161,4.2,62,18,134.8,0
24161,1373,2015-07-19,2,3,whole milk,1.8,Dairy,24162,5.4,164,14,153.4,4
24162,2513,2015-11-06,25,3,canned beer,1.1,Beverages,24163,3.3000000000000003,15,12,80.3,2
24163,3050,2015-12-15,108,1,zwieback,12.3,Snacks,24164,12.3,15,33,222.7,0
24164,2563,2015-08-03,3,1,pip fruit,3.0,Fresh Food,24165,3.0,1,14,98.55,2
24165,1055,2015-05-25,38,3,soda,0.8,Beverages,24166,2.4000000000000004,219,6,75.7,4
24166,1887,2015-11-09,22,3,root vegetables,1.8,Fresh Food,24167,5.4,51,22,185.8,0
24167,2391,2015-01-03,2,2,whole milk,1.8,Dairy,24168,3.6,25,15,100.4,2
24168,3347,2015-04-24,24,3,pastry,3.1,Bakery & Sweets,24169,9.3,208,14,135.8,4
24169,4873,2015-09-03,45,3,curd,9.8,Dairy,24170,29.400000000000002,118,8,69.2,2
24170,1571,2015-05-24,75,1,frozen vegetables,2.5,Frozen & Processed Food,24171,2.5,220,8,34.5,4
24171,3571,2015-10-21,18,3,yogurt,2.2,Dairy,24172,6.6000000000000005,19,14,140.2,0
24172,4348,2015-04-11,31,2,curd cheese,9.2,Dairy,24173,18.4,263,12,65.0,4
24173,2400,2015-02-06,2,3,whole milk,1.8,Dairy,24174,5.4,283,12,154.15,3
24174,2200,2015-10-10,12,1,fruit/vegetable juice,2.1,Beverages,24175,2.1,81,10,94.9,2
24175,3973,2015-09-02,27,1,coffee,8.5,Beverages,24176,8.5,119,16,205.9,0
24176,2695,2015-07-04,21,1,hamburger meat,12.3,Fresh Food,24177,12.3,179,8,74.3,4
24177,3053,2015-12-25,45,1,curd,9.8,Dairy,24178,9.8,5,9,82.2,2
24178,2964,2015-08-11,2,3,whole milk,1.8,Dairy,24179,5.4,141,12,140.2,4
24179,2494,2015-06-13,5,2,rolls/buns,1.2,Bakery & Sweets,24180,2.4,118,17,135.8,0
24180,1603,2015-09-07,34,2,flour,2.1,Pantry Staples,24181,4.2,91,15,106.75,2
24181,1264,2015-12-07,38,2,soda,0.8,Beverages,24182,1.6,23,17,145.0,0
24182,2809,2015-04-10,69,3,domestic eggs,1.25,Fresh Food,24183,3.75,264,6,69.35,4
24183,3180,2015-09-15,78,3,baking powder,1.8,Pantry Staples,24184,5.4,72,36,251.45,0
24184,4539,2015-03-09,66,3,onions,1.3,Fresh Food,24185,3.9000000000000004,296,9,47.3,3
24185,2990,2015-06-29,24,2,pastry,3.1,Bakery & Sweets,24186,6.2,140,24,303.61,0
24186,1969,2015-02-11,115,3,waffles,2.5,Bakery & Sweets,24187,7.5,160,14,76.76,4
24187,1191,2015-08-08,4,3,other vegetables,0.8,Fresh Food,24188,2.4000000000000004,144,6,100.6,4
24188,2690,2015-10-20,64,1,UHT-milk,2.1,Dairy,24189,2.1,56,17,185.5,0
24189,3803,2015-10-20,4,1,other vegetables,0.8,Fresh Food,24190,0.8,7,19,142.05,0
24190,3999,2015-04-19,66,2,onions,1.3,Fresh Food,24191,2.6,44,13,75.2,2
24191,3677,2015-11-30,38,1,soda,0.8,Beverages,24192,0.8,30,13,137.15,0
24192,1168,2015-02-11,14,1,chocolate,11.5,Bakery & Sweets,24193,11.5,299,9,86.6,3
24193,1324,2015-12-27,45,1,curd,9.8,Dairy,24194,9.8,3,14,179.2,0
24194,3829,2015-07-10,18,3,yogurt,2.2,Dairy,24195,6.6000000000000005,150,9,140.6,4
24195,2664,2015-09-20,46,1,pasta,3.1,Pantry Staples,24196,3.1,101,8,62.9,2
24196,3002,2015-01-22,44,1,newspapers,3.2,Specialty & Seasonal,24197,3.2,139,17,141.6,0
24197,4305,2015-06-23,71,1,shopping bags,5.12,Household & Hygiene,24198,5.12,159,15,117.66,4
24198,2633,2015-02-14,22,3,root vegetables,1.8,Fresh Food,24199,5.4,33,16,102.2,2
24199,1120,2015-01-14,83,2,white bread,0.3,Bakery & Sweets,24200,0.6,95,17,144.39,0
24200,2870,2015-02-25,36,3,frozen meals,9.7,Frozen & Processed Food,24201,29.099999999999998,66,13,228.6,0
24201,2977,2015-11-16,66,3,onions,1.3,Fresh Food,24202,3.9000000000000004,44,12,71.5,2
24202,2135,2015-01-25,11,1,butter,3.2,Dairy,24203,3.2,339,8,62.8,3
24203,4460,2015-07-12,100,2,chewing gum,0.5,Specialty & Seasonal,24204,1.0,171,8,49.15,4
24204,2961,2015-07-21,26,1,berries,10.8,Fresh Food,24205,10.8,44,20,153.36,0
24205,2109,2015-09-24,72,1,salt,0.7,Pantry Staples,24206,0.7,63,10,51.9,2
24206,1023,2015-06-28,26,2,berries,10.8,Fresh Food,24207,21.6,185,17,182.0,4
24207,2645,2015-06-26,5,2,rolls/buns,1.2,Bakery & Sweets,24208,2.4,186,19,157.6,4
24208,2910,2015-12-04,25,3,canned beer,1.1,Beverages,24209,3.3000000000000003,26,15,95.8,2
24209,3251,2015-11-09,2,2,whole milk,1.8,Dairy,24210,3.6,4,21,248.12,0
24210,2309,2015-12-29,2,3,whole milk,1.8,Dairy,24211,5.4,1,12,64.07,2
24211,2553,2015-06-21,15,3,specialty bar,5.2,Bakery & Sweets,24212,15.600000000000001,163,14,73.23,4
24212,4100,2015-04-22,2,1,whole milk,1.8,Dairy,24213,1.8,252,8,65.35,4
24213,2580,2015-11-17,3,1,pip fruit,3.0,Fresh Food,24214,3.0,43,12,124.0,2
24214,4628,2015-12-10,50,1,bottled beer,1.8,Beverages,24215,1.8,20,20,262.4,0
24215,1073,2015-06-08,106,2,prosecco,20.1,Beverages,24216,40.2,27,12,109.8,2
24216,1459,2015-07-18,118,2,chocolate marshmallow,4.13,Bakery & Sweets,24217,8.26,165,4,32.66,4
24217,3752,2015-08-21,35,3,sugar,1.2,Bakery & Sweets,24218,3.5999999999999996,131,27,222.36,0
24218,4655,2015-03-21,4,3,other vegetables,0.8,Fresh Food,24219,2.4000000000000004,150,10,54.5,4
24219,2484,2015-06-20,5,3,rolls/buns,1.2,Bakery & Sweets,24220,3.5999999999999996,140,14,136.75,4
24220,4990,2015-03-15,38,2,soda,0.8,Beverages,24221,1.6,16,8,99.4,2
24221,2356,2015-02-02,18,3,yogurt,2.2,Dairy,24222,6.6000000000000005,121,14,129.0,0
24222,3476,2015-04-21,18,3,yogurt,2.2,Dairy,24223,6.6000000000000005,185,15,117.68,4
24223,4643,2015-01-25,50,2,bottled beer,1.8,Beverages,24224,3.6,28,16,122.15,2
24224,3287,2015-02-02,92,1,vinegar,1.5,Pantry Staples,24225,1.5,331,13,150.45,3
24225,3468,2015-11-14,99,2,canned vegetables,5.7,Frozen & Processed Food,24226,11.4,46,11,82.2,2
24226,2779,2015-12-27,22,3,root vegetables,1.8,Fresh Food,24227,5.4,3,22,223.55,0
24227,3811,2015-05-11,17,1,bottled water,0.5,Beverages,24228,0.5,189,21,79.6,4
24228,3122,2015-10-13,51,2,dessert,1.15,Bakery & Sweets,24229,2.3,60,24,117.42,2
24229,2874,2015-01-22,10,1,chicken,7.2,Fresh Food,24230,7.2,112,16,88.1,2
24230,3148,2015-03-28,6,1,pot plants,3.5,Household & Hygiene,24231,3.5,277,11,153.16,4
24231,4359,2015-09-24,66,3,onions,1.3,Fresh Food,24232,3.9000000000000004,97,9,60.85,2
24232,4510,2015-03-26,32,2,red/blush wine,12.2,Beverages,24233,24.4,118,17,189.76,0
24233,3298,2015-04-28,14,3,chocolate,11.5,Bakery & Sweets,24234,34.5,218,10,122.7,4
24234,3285,2015-07-12,69,2,domestic eggs,1.25,Fresh Food,24235,2.5,171,7,69.3,4
24235,4752,2015-02-11,91,2,frozen dessert,2.8,Frozen & Processed Food,24236,5.6,226,8,55.45,4
24236,4741,2015-02-25,100,2,chewing gum,0.5,Specialty & Seasonal,24237,1.0,96,17,113.0,2
24237,3557,2015-05-24,85,1,cling film/bags,2.2,Household & Hygiene,24238,2.2,163,11,131.63,4
24238,4328,2015-07-21,45,1,curd,9.8,Dairy,24239,9.8,123,12,236.0,0
24239,1052,2015-07-06,70,3,margarine,3.5,Pantry Staples,24240,10.5,64,27,271.9,0
24240,1719,2015-09-17,71,2,shopping bags,5.12,Household & Hygiene,24241,10.24,104,13,85.84,2
24241,1360,2015-02-05,136,2,dishes,6.8,Specialty & Seasonal,24242,13.6,14,16,195.2,0
24242,1299,2015-06-03,4,1,other vegetables,0.8,Fresh Food,24243,0.8,210,8,23.1,4
24243,4260,2015-11-16,38,2,soda,0.8,Beverages,24244,1.6,44,12,64.2,2
24244,1785,2015-07-15,25,3,canned beer,1.1,Beverages,24245,3.3000000000000003,9,20,196.3,0
24245,3835,2015-01-06,80,2,salty snack,0.5,Snacks,24246,1.0,105,21,120.05,0
24246,1720,2015-12-05,11,2,butter,3.2,Dairy,24247,6.4,25,7,39.04,2
24247,1872,2015-04-05,2,1,whole milk,1.8,Dairy,24248,1.8,128,10,47.7,4
24248,1406,2015-03-23,43,2,sparkling wine,12.5,Beverages,24249,25.0,2,12,102.2,2
24249,3560,2015-09-29,38,3,soda,0.8,Beverages,24250,2.4000000000000004,92,17,155.6,0
24250,4628,2015-11-29,26,3,berries,10.8,Fresh Food,24251,32.400000000000006,20,20,262.4,0
24251,2692,2015-10-09,16,3,butter milk,6.1,Dairy,24252,18.299999999999997,82,10,125.6,0
24252,4843,2015-05-13,2,3,whole milk,1.8,Dairy,24253,5.4,231,11,104.85,4
24253,4395,2015-06-25,38,1,soda,0.8,Beverages,24254,0.8,188,8,98.5,4
24254,1196,2015-11-27,50,2,bottled beer,1.8,Beverages,24255,3.6,33,8,34.42,2
24255,1076,2015-05-14,17,1,bottled water,0.5,Beverages,24256,0.5,77,13,87.9,2
24256,3519,2015-01-28,15,3,specialty bar,5.2,Bakery & Sweets,24257,15.600000000000001,17,13,76.2,2
24257,1335,2015-10-18,89,2,spread cheese,2.5,Dairy,24258,5.0,73,12,94.45,2
24258,4988,2015-10-29,5,1,rolls/buns,1.2,Bakery & Sweets,24259,1.2,10,18,135.4,0
24259,4437,2015-10-20,25,2,canned beer,1.1,Beverages,24260,2.2,31,23,285.6,0
24260,2262,2015-10-04,111,3,brandy,15.8,Beverages,24261,47.400000000000006,56,10,108.95,2
24261,4320,2015-01-07,14,3,chocolate,11.5,Bakery & Sweets,24262,34.5,19,15,79.8,2
24262,1155,2015-04-01,18,2,yogurt,2.2,Dairy,24263,4.4,3,8,89.3,2
24263,3101,2015-12-17,72,2,salt,0.7,Pantry Staples,24264,1.4,13,14,144.1,0
24264,2433,2015-10-19,40,3,grapes,9.4,Fresh Food,24265,28.200000000000003,3,31,375.31,0
24265,2051,2015-11-14,27,1,coffee,8.5,Beverages,24266,8.5,46,33,284.9,0
24266,3144,2015-08-16,70,3,margarine,3.5,Pantry Staples,24267,10.5,136,13,132.52,4
24267,2000,2015-08-23,5,2,rolls/buns,1.2,Bakery & Sweets,24268,2.4,129,7,82.4,4
